,time,electrolyser_detailed1.Pelec,lcoh.cost,gas_demand,electrolyser_detailed1.electrochemical.efficiency2,storage2.S_storage,controller_P2G3.Pmin,controller_P2G3.Pmax,electrolyser_detailed1.nH2,P_order,ptg_switch
84,75600.0,49.99999999999999,-13.976708891897287,0.001898363,0.7418787163001609,51.67378970782614,10.268052932286347,10.268052932286347,0.004102128230116838,50.0,0.0
85,76500.0,49.99999999999999,-13.976507539095742,0.001898363,0.7418680285653666,51.693623320423164,10.333284250319565,10.333284250319565,0.004102069133585758,50.0,0.0
86,77400.0,50.0,-13.976342602884761,0.001898363,0.7418592738101936,51.71345645079056,10.334156567557221,10.334156567557221,0.004102020725230653,50.0,0.0
87,78300.0,49.999999999999986,-13.976207504132633,0.001898363,0.7418521028166801,51.73328918615468,10.334871080161665,10.334871080161665,0.004101981074093232,50.0,0.0
88,79200.0,49.99999999999999,-13.97609684995658,0.001900145,0.7418462293325345,51.753121597979714,10.335456309999412,10.335456309999412,0.004101948597376225,50.0,0.0
89,80100.0,49.99999999999999,-13.97595065042521,0.001900145,0.7418384691136236,51.77293763106016,10.36830373181666,10.36830373181666,0.004101905688188555,50.0,0.0
90,81000.0,49.99999999999999,-13.975830906447438,0.001900145,0.7418321131460491,51.79275331402044,10.368937036041165,10.368937036041165,0.004101870543638046,50.0,0.0
91,81900.0,49.99999999999999,-13.975732834530028,0.001900145,0.7418269075236987,51.81256871022202,10.369455720761502,10.369455720761502,0.004101841759781695,50.0,0.0
92,82800.0,49.99999999999999,-13.975652514851745,0.001901928,0.741822644183861,51.83238387156824,10.369880517151474,10.369880517151474,0.004101818186162021,50.0,0.0
93,83700.0,50.0,-13.975531143438307,0.001901928,0.7418162018325827,51.85218271779092,10.402614627043562,10.402614627043562,0.004101782563963316,50.0,0.0
94,84600.0,49.99999999999999,-13.97543174200823,0.001901928,0.7418109256401747,51.87198127336242,10.403140343417137,10.403140343417137,0.004101753389898407,50.0,0.0
95,85500.0,50.0,-13.97535033627807,0.001901928,0.7418066046530913,51.89177959089851,10.403570883823798,10.403570883823798,0.00410172949752529,50.0,0.0
